"Pedon_ID","UTM_ID","H_number","Horizon","topDepth_cm","bottomDepth_cm","dry_hue","dry_value","dry_chroma","moist_hue","moist_value","moist_chroma","texture","text_modifier","clay","sand","RF","Gravel","Cobbles","Stones","structure","dry_cons","moist_cons","stickiness","plasticity","roots","pores","pH","EC","Eff.","Boundary","CaCO3_meas","Gyp_meas","CaCO3_vis","Gyp_vis","concent_kind_.","pv_kind","pv_.","pv_distinct","pv_location","notes"
"JPNM101105","0392268_3634544",3,"By1",10,41,"10YR",7,4,"10YR",6,4,"SIL","GYP",12,NA,0,NA,NA,NA,"1 F SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNM101105","0392268_3634544",4,"By2",41,91,"10YR",7,4,"10YR",4,4,"SIL","GYP",10,NA,0,NA,NA,NA,"2 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNM101105","0392268_3634544",5,"By3",91,112,"7.5YR",6,4,"7.5YR",5,4,"SIL","GYP",12,NA,0,NA,NA,NA,"2 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA
"JPNM102805","0392275_3634447",1,"A",0,3,"10YR",5,4,"10YR",4,4,"SICL",NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNM102805","0392275_3634447",2,"By1",3,10,"10YR",7,4,"10YR",6,4,"SIL","GYP",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNM102805","0392275_3634447",3,"By2",10,61,"10YR",7,4,"10YR",6,4,"SIL","GYP",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNM102805","0392275_3634447",4,"By3",61,112,"10YR",7,4,"10YR",6,4,"SIL","GYP",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNM102805","0392275_3634447",5,"Bkym",112,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"impermeable layer w/auger"
NA,"0392293_3595615",1,"A",0,10,"5YR",5,4,"5YR",4,4,"SL",NA,5,NA,0,NA,NA,NA,"1 T PL; 1 W SBK",NA,NA,NA,NA,NA,NA,NA,NA,"SL",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0392293_3595615",2,"Bw",10,50,"5YR",5,4,"5YR",4,4,"SL",NA,8,NA,0,NA,NA,NA,"2 W SBK",NA,NA,NA,NA,NA,NA,NA,NA,"SL",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0392293_3595615",3,"C",50,152,"5YR",5,4,"5YR",4,4,"LS",NA,0,3,0,NA,NA,NA,"SGR",NA,NA,NA,NA,NA,NA,NA,NA,"SL",NA,NA,NA,0,0,NA,NA,NA,NA,NA,"No CaCO3 present"
NA,"0392297_3596047",1,"A",0,10,"5YR",4,6,"5YR",5,6,"SL",NA,8,NA,0,NA,NA,NA,"1 M PL",NA,NA,NA,NA,NA,NA,NA,NA,"VE",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0392297_3596047",2,"Bw",10,70,"5YR",4,4,"5YR",5,4,"SL",NA,12,NA,0,NA,NA,NA,"2 W SBK",NA,NA,NA,NA,NA,NA,NA,NA,"SL",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0392297_3596047",3,"Bk",70,110,"5YR",5,6,"5YR",4,6,"SL",NA,10,NA,15,NA,NA,NA,"2 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,20,0,NA,NA,NA,NA,NA,"Restricted at 110 by Gravel"
NA,"0392298_3595217",1,"A",0,10,"5YR",5,4,"5YR",4,4,"SL",NA,3,NA,NA,NA,NA,NA,"1 T PL",NA,NA,NA,NA,NA,NA,NA,NA,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
NA,"0392298_3595217",2,"Bw",10,40,"5YR",5,6,"5YR",4,6,"SL",NA,5,NA,NA,NA,NA,NA,"1 W SBK",NA,NA,NA,NA,NA,NA,NA,NA,"SL",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
NA,"0392298_3595217",3,"Bk1",40,80,"5YR",5,6,"5YR",4,6,"SL",NA,10,NA,0,NA,NA,NA,"1 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"SL",NA,NA,NA,5,0,NA,NA,NA,NA,NA,NA
NA,"0392298_3595217",4,"Bk2",80,110,"7.5YR",7,4,"7.5YR",6,4,"SL",NA,13,NA,25,NA,NA,NA,"2 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"VE",NA,NA,NA,25,0,NA,NA,NA,NA,NA,"Restricted at 110 by Gravel"
NA,"0392300_3595827",1,"A",0,10,"5YR",5,4,"5YR",4,4,"SL",NA,5,NA,0,NA,NA,NA,"1 W SBK",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0392300_3595827",2,"Bw",10,80,"5YR",5,4,"5YR",4,4,"SL",NA,8,NA,0,NA,NA,NA,"2 W SBK",NA,NA,NA,NA,NA,NA,NA,NA,"SL",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0392300_3595827",3,"C",80,150,"5YR",5,6,"5YR",4,6,"SL",NA,2,NA,NA,NA,NA,NA,"SGR; 1 W SBK",NA,NA,NA,NA,NA,NA,NA,NA,"SL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No CaCO3 present"
NA,"0392300_3596265",1,"A",0,25,"5YR",5,6,"5yR",4,6,"SL",NA,8,NA,0,NA,NA,NA,"1 W SBK; 1 T PL",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0392300_3596265",2,"Bw",25,70,"5YR",5,6,"5YR",4,6,"SL",NA,10,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SL",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0392300_3596265",3,"Bk",70,110,"5YR",6,4,"7.5YR",5,4,"SC",NA,10,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,45,0,NA,NA,NA,NA,NA,"Have 35% Gravels and Have 25% CaCO3; 20 % CAM; Restricted due to gravel"
"JPNM102805","0392303_3634395",1,"A",0,3,"10YR",5,4,"10YR",4,4,"SICL",NA,22,NA,NA,NA,NA,NA,"1 TN PL",NA,NA,NA,NA,NA,NA,NA,NA,"SL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNM101105","0392303_3634395",2,"By1",3,5,"10YR",7,4,"10YR",6,4,"SIL","GYP",12,NA,NA,NA,NA,NA,"1 F SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNM101105","0392303_3634395",3,"By2",5,36,"10YR",7,4,"10YR",6,4,"SIL","GYP",12,NA,NA,NA,NA,NA,"1 F SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNM101105","0392303_3634395",4,"By3",36,91,"7.5YR",6,4,"10YR",5,4,"SIL","GYP",10,NA,NA,NA,NA,NA,"2 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,5,NA,NA,NA,NA,NA,NA,"36 "" hit impermeable layer bu auger"
NA,"0392304_3596887",1,"A",0,10,"7.5YR",5,4,"7.5YR",4,4,"L",NA,20,NA,0,NA,NA,NA,"1 T PL",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0392304_3596887",2,"Bw1",10,50,"5YR",5,6,"5YR",4,6,"SL",NA,5,NA,0,NA,NA,NA,"1 W SBK",NA,NA,NA,NA,NA,NA,NA,NA,"SL",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0392304_3596887",3,"Bw2",50,90,"5YR",5,6,"5YR",4,6,"SL",NA,8,NA,0,NA,NA,NA,"2 W SBK",NA,NA,NA,NA,NA,NA,NA,NA,"SL",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0392304_3596887",4,"Btk",90,152,"5YR",5,6,"5YR",4,6,"SL",NA,12,NA,0,NA,NA,NA,"2 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA
"T3-GWC-07-02","039231_3588230",1,"A",0,8,"7.5YR",5,4,"7.5YR",4,4,"SL","GRV",15,NA,40,40,0,0,"2 M PL","S","VFR","SO","PO",".3 VF T; .3 F T",".3 VF",NA,NA,"ST","CW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T3-GWC-07-02","039231_3588230",2,"Bk1",8,42,"7.5YR",5,4,"7.5YR",4,4,"SL","GR",18,NA,33,30,3,0,"2 M SBK","S","VFR","SO","PO",".3 VF T; .3 F T; .3 M T",".3 VF; .3 F; .3 M; .3 C; .3 VC",NA,NA,"ST","CW",NA,NA,5,NA,"CAM 5",NA,NA,NA,NA,NA
"T3-GWC-07-02","039231_3588230",3,"Bk2",42,64,"7.5YR",7,3,"7.5YR",5,6,"COSL","GRV",16,NA,58,55,3,0,"3 CO SBK","SH","FR","SO","PO",".3 VF T; .3 F T; .3 M T",".3 F; .3 VF",NA,NA,"ST","CW",NA,NA,90,NA,"CAN 10 ; CAM 80",NA,NA,NA,NA,NA
"T3-GWC-07-02","039231_3588230",4,"Bk3",64,97,"7.5YR",7,4,"7.5YR",5,4,"COSL","GRX",8,NA,76,70,6,0,"2 M SBK","MH","FI","SO","PO","7 VF T; 7 F T; .3 M T","0",NA,NA,"ST","GW",NA,NA,7,NA,"CAM 7",NA,NA,NA,NA,NA
"T3-GWC-07-02","039231_3588230",5,"Bk4",97,160,"7.5YR",6,6,"7.5YR",5,6,"COSL","GRX",12,NA,65,60,5,0,"2 M SBK","SH","FR","SO","PO",".3 VF T; 7 F T","0",NA,NA,"ST",NA,NA,NA,17,NA,"CAM 12 ; CAM 5",NA,NA,NA,NA,NA
NA,"0392311_3595408",1,"A",0,10,NA,NA,NA,NA,NA,NA,"SL",NA,5,NA,0,NA,NA,NA,"1 W SBK; 1 T PL",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0392311_3595408",2,"Bw",10,30,NA,NA,NA,NA,NA,NA,"SL",NA,8,NA,0,NA,NA,NA,"SBK",NA,NA,NA,NA,NA,NA,NA,NA,"SL",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0392311_3595408",3,"C",30,152,NA,NA,NA,NA,NA,NA,"LS",NA,3,NA,0,NA,NA,NA,"SGR",NA,NA,NA,NA,NA,NA,NA,NA,"SL",NA,NA,NA,0,0,NA,NA,NA,NA,NA,"ILLEGIBLE"
NA,"0392318_3596732",1,"A",0,10,"5YR",5,4,"5YR",4,4,"SL",NA,5,NA,0,NA,NA,NA,"1 T PL",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0392318_3596732",2,"Bt",10,35,"5YR",5,6,"5YR",4,6,"SL",NA,12,NA,0,NA,NA,NA,"2 W SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0392318_3596732",3,"Btk",35,50,"5YR",5,6,"5YR",4,6,"SL",NA,15,NA,10,NA,NA,NA,"2 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,35,0,NA,NA,NA,NA,NA,"Restricted at 50 cm;Gravel; Have 15% Cam Visble"
NA,"0392318_3597125",1,"A",0,5,"7.5YR",5,4,"7.5YR",5,4,"L",NA,20,NA,0,NA,NA,NA,"1 T PL",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0392318_3597125",2,"Bw",5,30,"5YR",5,6,"5YR",5,6,"SL",NA,10,NA,0,NA,NA,NA,"1 W SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
NA,"0392318_3597125",3,"Btk1",30,60,"5YR",5,6,"5YR",5,6,"SL",NA,15,NA,0,NA,NA,NA,"2 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,5,0,NA,NA,NA,NA,NA,"Have 5% CaCO3 The gas"
NA,"0392318_3597125",4,"Btk2",60,100,"7.5YR",6,6,"7.5YR",6,6,"SL",NA,18,NA,0,NA,NA,NA,"2 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"VE",NA,NA,NA,30,0,NA,NA,NA,NA,NA,"Have CaCO3 Masees in Pedon"
NA,"0392318_3597125",5,"Btk3",100,152,"7.5YR",8,3,"7.5YR",8,3,"SCL",NA,25,NA,0,NA,NA,NA,"2 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"VE",NA,NA,NA,50,0,NA,NA,NA,NA,NA,"Have 25% Cam and 15% Cam ; Illegible"
NA,"0392323_3596500",1,"A",0,15,"7.5YR",5,6,"7.5YR",4,4,"SL",NA,8,NA,0,NA,NA,NA,"1 T PL; 1 W SBK",NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,0,0,NA,NA,NA,NA,NA,"On Surface have 25 % CaCO3 pieces."
NA,"0392323_3596500",2,"Bk",15,30,"7.5YR",5,6,"7.5YR",4,6,"SL",NA,10,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restricted at 50 cm by Gravel"
NA,"0392364_3627521",1,"Ay",0,10,"7.5YR",8,4,"7.5YR",6,4,"SL",NA,12,NA,0,NA,NA,NA,"1 C PL","S","LO","NS","PO","0","0",7.6,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0392364_3627521",2,NA,10,60,"2.5Y",7,3,"2.5Y",6,3,"SICL",NA,38,NA,0,NA,NA,NA,"M","SH","FR","MS","NP","0","0",7.7,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0392364_3627521",3,"3Cyg",60,80,"2.5Y",7,3,"2.5Y",6,3,"CL",NA,36,NA,0,NA,NA,NA,"M","SH","FR","MS","NP","0","0",7.9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0392364_3627521",4,"4Cy",80,115,NA,NA,NA,"5YR",5,4,"CL",NA,39,NA,0,NA,NA,NA,"M","HA","FI","MS","NP","0","0",7.8,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0392364_3627521",5,"5Cyg",115,152,"2.5Y",7,2,"2.5YR",6,3,"SICL",NA,32,NA,0,NA,NA,NA,"M","SH","FR","MS","NP","0","0",7.8,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0392387_3627878",1,"Ay",0,3,"7.5YR",8,2,"7.5YR",5,4,"SL",NA,14,NA,0,NA,NA,NA,"1 W SBK","S","LO","NS","PO","ILLEGIBLE","ILLEGIBLE",7.8,0.9,NA,"DS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0392387_3627878",2,"Cyy1",3,65,"7.5YR",8,2,"7.5YR",5,4,"SL",NA,14,NA,0,NA,NA,NA,"1 W SBK","S","LO","NS","PO","1 TOT","ILLEGIBLE",7.9,1.2,NA,"DS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0392387_3627878",3,"Cyy2",65,150,"7.5YR",8,2,"7.5YR",5,4,"SL",NA,15,NA,NA,NA,NA,NA,"1 W SBK","S","LO","NS","PO",NA,NA,8.1,5.3,NA,"DS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","0392391_3673126",1,"A",0,5,NA,NA,NA,"7.5YR",3,4,"SICL",NA,28,NA,0,NA,NA,NA,"1 W SBK",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"3","0392391_3673126",2,"2B",5,56,NA,NA,NA,"7.5YR",4,4,"L",NA,20,NA,0,NA,NA,NA,"2 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3","0392391_3673126",3,"2By",51,91,NA,NA,NA,"7.5YR",4,4,"SCL",NA,25,NA,0,NA,NA,NA,"2 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,0,5,NA,NA,NA,NA,NA,NA
"3","0392391_3673126",4,"3By",91,140,NA,NA,NA,"7.5YR",3,3,"SIL",NA,25,NA,NA,NA,NA,NA,"2 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA
NA,"0392444_3728263",1,"A",0,4,NA,NA,NA,"10YR",4,3,"L",NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0392444_3728263",2,"Bw",4,15,NA,NA,NA,"7.5YR",4,3,"SIL",NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0392444_3728263",3,"Bk1",15,40,NA,NA,NA,"7.5YR",4,4,"SIL",NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0392444_3728263",4,"Bk2",40,60,NA,NA,NA,"7.5YR",4,6,"SIL",NA,24,NA,3,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0392467_3716538",1,"A",0,4,NA,NA,NA,"10YR",5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0392467_3716538",2,"By",4,40,NA,NA,NA,"10YR",7,3,NA,"GYP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0392467_3716538",3,"Bky",40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0392562_3627737",1,"Ay",0,7,"7.5YR",8,2,"7.5YR",5,4,"SL",NA,10,NA,0,NA,NA,NA,"1 W SBK","S","LO","SO","PO","ILLEGIBLE","1 IR",7.5,1.3,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,"25-30 percent visible gyp all horizons > 10 cm"
NA,"0392562_3627737",2,"Cy1",7,30,"7.5YR",8,2,"7.5YR",5,4,"SL",NA,8,NA,0,NA,NA,NA,"1 W SBK","S","LO","SO","PO","ILLEGIBLE","1 IR",7.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0392562_3627737",3,"Cy2",30,150,"7.5YR",8,2,"7.5YR",5,4,"FSL",NA,11,NA,0,NA,NA,NA,"2 W SBK","S","LO","SO","PO","0",NA,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DOC094A.pdf","0392566_3628682",1,"A",0,7,"7.5YR",6,3,"7.5YR",4,3,"SIL",NA,26,NA,0,NA,NA,NA,NA,NA,"FI","MS","NP","3 TOT","3 TOT",7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DOC094A.pdf","0392566_3628682",2,"Bw",7,26,"7.5YR",5,4,"7.5YR",4,4,"CL",NA,29,NA,0,NA,NA,NA,NA,NA,"VFR","VS","VP","1 TOT",NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DOC094A.pdf","0392566_3628682",3,"By",26,75,"7.5YR",6,4,"7.5YR",5,4,"L",NA,24,NA,0,NA,NA,NA,NA,NA,"VFR","MS","MP","1 TOT","1 1/2 BR",7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DOC094A.pdf","0392566_3628682",4,"Bym",75,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","0392589_3673241",1,"A",0,15,NA,NA,NA,"7.5YR",4,6,"L",NA,18,NA,0,NA,NA,NA,"1 W SBK",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"3","0392589_3673241",2,"Bz",15,51,NA,NA,NA,"7.5YR",4,6,"L",NA,15,NA,0,NA,NA,NA,"1 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,0,5,NA,NA,NA,NA,NA,"GYP disseminated"
"3","0392589_3673241",3,"2B",51,76,NA,NA,NA,"7.5YR",4,4,"SICL",NA,29,NA,0,NA,NA,NA,"2 F SBK",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,0,5,NA,NA,NA,NA,NA,NA
"3","0392589_3673241",4,"3By",76,102,NA,NA,NA,"7.5YR",4,4,"SCL",NA,22,NA,0,NA,NA,NA,"2 M SBK",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,0,8,NA,NA,NA,NA,NA,NA
"3","0392589_3673241",5,"3BC",102,152,NA,NA,NA,"7.5YR",5,4,"LS",NA,5,NA,0,NA,NA,NA,"1 W SBK",NA,NA,NA,NA,NA,NA,NA,NA,"NE",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
NA,"0392727_3626969",1,"Az",0,25,NA,NA,NA,NA,NA,NA,"L",NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0392727_3626969",2,"Byz1",25,90,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-90 cm lacustrine"
NA,"0392727_3626969",3,"Byz2",90,125,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-125 cm lacustrine"
NA,"0392727_3626969",4,"Byz3",125,150,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"125-150 cm Lacustrine ; redox present ; no water table ; no odor"
NA,"0392807_3627542",1,"Ay",0,11,"7.5YR",7,3,"5YR",7,3,"L",NA,21,NA,0,NA,NA,NA,"1 W SBK",NA,NA,"NS","PO",NA,"2 T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0392807_3627542",2,NA,11,28,"7.5YR",6,4,"7.5YR",6,4,"L",NA,24,NA,0,NA,NA,NA,"1 M SBK",NA,NA,"SS","SP",NA,"1 T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"0392807_3627542",3,NA,28,105,"7.5YR",6,4,"7.5YR",6,4,"SCL",NA,28,NA,0,NA,NA,NA,"1 M SBK",NA,NA,"MS","NP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ILLEGIBLE","0392810_3587246",1,"Ak",0,10,"7.5YR",5,4,"7.5YR",4,4,"L",NA,18,NA,0,0,0,0,"1 F PL","S","VFR","SS","SP","2 F TH","2 F T",NA,NA,"VE",NA,NA,NA,4,NA,"CAT 4",NA,NA,NA,NA,NA
"ILLEGIBLE","0392810_3587246",2,"Btk",10,41,"7.5YR",5,4,"7.5YR",4,4,"L",NA,23,NA,10,10,0,0,"2 M SBK","SH","FR","SS","SP","2 F T; 1 M T","2 F T",NA,NA,"VE",NA,NA,NA,15,NA,"CAM 5 ; CAT 10","CLF","5","PF",NA,NA
"ILLEGIBLE","0392810_3587246",3,"Bk1",41,81,"7.5YR",5,4,"7.5YR",4,4,"SCL",NA,28,NA,0,0,0,0,"2 M SBK","SH","FR","SS","SP","1 M P","2 M T",NA,NA,"VE",NA,NA,NA,25,NA,"15 CAM ; 10 CAT",NA,NA,NA,NA,NA
"ILLEGIBLE","0392810_3587246",4,"Bk2",81,125,"7.5YR",5,4,"7.5YR",4,4,"SL",NA,13,NA,5,5,0,0,"1 M SBK","SH","FR","SO","PO","0","2 F T",NA,NA,"VE",NA,NA,NA,15,NA,"CAM 5 ; 10 CAT",NA,NA,NA,NA,NA
"ILLEGIBLE","0392810_3587246",5,"Bk3",125,160,"7.5YR",7,3,"7.5YR",4,4,"L",NA,20,NA,5,5,0,0,"1 M SBK","SH","FR","SS","SP","0","2 F T",NA,NA,"VE",NA,NA,NA,25,NA,"10 CAM ; 15 CAT",NA,NA,NA,NA,NA
NA,"0392854_3587596",1,"A",0,17,"7.5YR",5,4,"7.5YR",4,4,"L",NA,21,NA,10,10,NA,NA,"1 F PL","S","VFR","SO","PO","2 M T; 3 F T","1 F",NA,NA,"VE",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
NA,"0392854_3587596",2,"Bk",17,40,"7.5YR",7,4,"7.5YR",6,4,"SL",NA,10,NA,10,10,NA,NA,"1 F SBK","SH","RF","SO","PO","2 F T","2 F T; 2 F T",NA,NA,"VE",NA,NA,NA,NA,NA,"ILLEGIBLE",NA,NA,NA,NA,NA
NA,"0392854_3587596",3,"Bk2",40,79,"7.5YR",7,4,"7.5YR",6,4,"SL",NA,10,NA,50,50,NA,NA,"1 F SBK","SH","FR","SO","PO","2 F T; 1 M T","2 F T; 1 M T",NA,NA,"VE",NA,NA,NA,NA,NA,"ILLEGIBLE",NA,NA,NA,NA,NA
NA,"0392854_3587596",4,"Ck1",79,120,NA,NA,NA,NA,NA,NA,"SL",NA,7,NA,60,60,NA,NA,"MA","S","VFR","SO","PO","1 F T","0",NA,NA,"VE",NA,NA,NA,NA,NA,"ILLEGIBLE",NA,NA,NA,NA,NA
NA,"0392854_3587596",5,"Ck2",120,160,NA,NA,NA,NA,NA,NA,"SL",NA,5,NA,70,60,10,NA,"MA","S","VFR","SO","PO","0","0",NA,NA,"VE",NA,NA,NA,NA,NA,"ILLEGIBLE",NA,NA,NA,NA,NA
