"","pedon_id","utm_east","utm_north","topdepth_cm","botdepth_cm","gyp_FINAL","gyp_tier"
"9335",1227426,-816596.265697471,1465220.46818703,13,25,0,"NASIS"
"9336",1227426,-816596.265697471,1465220.46818703,25,84,0,"NASIS"
"9337",1227426,-816596.265697471,1465220.46818703,84,152,0,"NASIS"
"9338",1227428,-816022.922095904,1463922.80907346,0,8,0,"NASIS"
"9339",1227428,-816022.922095904,1463922.80907346,8,36,0,"NASIS"
"9340",1227429,-814184.007703332,1462556.17395487,0,15,0,"NASIS"
"9341",1227429,-814184.007703332,1462556.17395487,15,91,0,"NASIS"
"9342",1227431,-781352.638977981,1474444.04729984,0,15,0,"NASIS"
"9343",1227431,-781352.638977981,1474444.04729984,15,91,0,"NASIS"
"9344",1227431,-781352.638977981,1474444.04729984,91,152,0,"NASIS"
"9345",1227432,-786134.673116967,1475375.46268408,0,8,0,"NASIS"
"9346",1227432,-786134.673116967,1475375.46268408,8,30,0,"NASIS"
"9347",1227435,-784023.18004021,1470026.39089356,0,25,0,"NASIS"
"9348",1227435,-784023.18004021,1470026.39089356,25,38,0,"NASIS"
"9349",1228604,-419862.978501807,1189098.39975905,0,18,0,"NASIS"
"9350",1228604,-419862.978501807,1189098.39975905,18,103,0,"NASIS"
"9351",1228604,-419862.978501807,1189098.39975905,103,175,0,"NASIS"
"9352",1228604,-419862.978501807,1189098.39975905,175,203,0,"NASIS"
"9353",1228608,-419986.363523116,1188448.9485687,0,18,0,"NASIS"
"9354",1228608,-419986.363523116,1188448.9485687,18,103,0,"NASIS"
"9355",1228608,-419986.363523116,1188448.9485687,103,175,0,"NASIS"
"9356",1228608,-419986.363523116,1188448.9485687,175,203,0,"NASIS"
"9357",1228610,-419994.912568202,1188079.17293188,0,18,0,"NASIS"
"9358",1228610,-419994.912568202,1188079.17293188,18,103,0,"NASIS"
"9359",1228610,-419994.912568202,1188079.17293188,103,175,0,"NASIS"
"9360",1228610,-419994.912568202,1188079.17293188,175,203,0,"NASIS"
"9361",1228613,-420024.882800608,1187455.43789892,0,18,0,"NASIS"
"9362",1228613,-420024.882800608,1187455.43789892,18,103,0,"NASIS"
"9363",1228613,-420024.882800608,1187455.43789892,103,175,0,"NASIS"
"9364",1228613,-420024.882800608,1187455.43789892,175,203,0,"NASIS"
"9365",1228645,-423298.665682758,1184582.55710911,0,46,0,"NASIS"
"9366",1228645,-423298.665682758,1184582.55710911,46,124,0,"NASIS"
"9367",1228645,-423298.665682758,1184582.55710911,124,178,0,"NASIS"
"9368",1228645,-423298.665682758,1184582.55710911,178,203,0,"NASIS"
"9369",1228647,-423939.470588829,1185062.06408529,0,15,15,"NASIS"
"9370",1228649,-424408.424422016,1185660.77519398,0,46,0,"NASIS"
"9371",1228649,-424408.424422016,1185660.77519398,46,124,0,"NASIS"
"9372",1228649,-424408.424422016,1185660.77519398,124,178,0,"NASIS"
"9373",1228649,-424408.424422016,1185660.77519398,178,203,0,"NASIS"
"9374",1228651,-424931.281093719,1186097.73559652,0,46,0,"NASIS"
"9375",1228651,-424931.281093719,1186097.73559652,46,124,0,"NASIS"
"9376",1228651,-424931.281093719,1186097.73559652,124,178,0,"NASIS"
"9377",1228651,-424931.281093719,1186097.73559652,178,203,0,"NASIS"
"9378",1228652,-425148.36174012,1186374.46557289,0,46,0,"NASIS"
"9379",1228652,-425148.36174012,1186374.46557289,46,124,0,"NASIS"
"9380",1228652,-425148.36174012,1186374.46557289,124,178,0,"NASIS"
"9381",1228652,-425148.36174012,1186374.46557289,178,203,0,"NASIS"
"9382",1228655,-425381.036114371,1179502.37850195,0,40,0,"NASIS"
"9383",1228655,-425381.036114371,1179502.37850195,40,133,0,"NASIS"
"9384",1228655,-425381.036114371,1179502.37850195,133,190,0,"NASIS"
"9385",1228655,-425381.036114371,1179502.37850195,190,203,0,"NASIS"
"9386",1228656,-425164.41189089,1179402.38585116,0,40,0,"NASIS"
"9387",1228656,-425164.41189089,1179402.38585116,40,133,0,"NASIS"
"9388",1228656,-425164.41189089,1179402.38585116,133,190,0,"NASIS"
"9389",1228656,-425164.41189089,1179402.38585116,190,203,0,"NASIS"
"9390",1228657,-425029.012790558,1179530.00263174,0,15,0,"NASIS"
"9391",1228657,-425029.012790558,1179530.00263174,15,43,0,"NASIS"
"9392",1228657,-425029.012790558,1179530.00263174,43,203,0,"NASIS"
"9393",1228663,-424641.722508749,1178572.95640899,0,15,0,"NASIS"
"9394",1228663,-424641.722508749,1178572.95640899,15,43,0,"NASIS"
"9395",1228663,-424641.722508749,1178572.95640899,43,203,0,"NASIS"
"9396",1228668,-411481.245787815,1169740.42461088,0,18,0,"NASIS"
"9397",1228668,-411481.245787815,1169740.42461088,18,123,0,"NASIS"
"9398",1228668,-411481.245787815,1169740.42461088,123,153,0,"NASIS"
"9399",1228668,-411481.245787815,1169740.42461088,153,203,0,"NASIS"
"9400",1228669,-411465.739913387,1169873.86612935,0,18,0,"NASIS"
"9401",1228669,-411465.739913387,1169873.86612935,18,123,0,"NASIS"
"9402",1228669,-411465.739913387,1169873.86612935,123,153,0,"NASIS"
"9403",1228669,-411465.739913387,1169873.86612935,153,203,0,"NASIS"
"9404",1228675,-411548.338557992,1170671.59043798,0,18,0,"NASIS"
"9405",1228675,-411548.338557992,1170671.59043798,18,123,0,"NASIS"
"9406",1228675,-411548.338557992,1170671.59043798,123,153,0,"NASIS"
"9407",1228675,-411548.338557992,1170671.59043798,153,203,0,"NASIS"
"9408",1228681,-411876.471756898,1181553.43288323,0,18,0,"NASIS"
"9409",1228681,-411876.471756898,1181553.43288323,18,123,0,"NASIS"
"9410",1228681,-411876.471756898,1181553.43288323,123,153,0,"NASIS"
"9411",1228681,-411876.471756898,1181553.43288323,153,203,0,"NASIS"
"9412",1228684,-413486.654325598,1181447.12171701,0,18,0,"NASIS"
"9413",1228684,-413486.654325598,1181447.12171701,18,123,0,"NASIS"
"9414",1228684,-413486.654325598,1181447.12171701,123,153,0,"NASIS"
"9415",1228684,-413486.654325598,1181447.12171701,153,203,0,"NASIS"
"9416",1228690,-410517.110425998,1171981.68437395,0,46,0,"NASIS"
"9417",1228690,-410517.110425998,1171981.68437395,46,124,0,"NASIS"
"9418",1228690,-410517.110425998,1171981.68437395,124,178,0,"NASIS"
"9419",1228690,-410517.110425998,1171981.68437395,178,203,0,"NASIS"
"9420",1228691,-410267.156883722,1172586.04979207,0,46,0,"NASIS"
"9421",1228691,-410267.156883722,1172586.04979207,46,124,0,"NASIS"
"9422",1228691,-410267.156883722,1172586.04979207,124,178,0,"NASIS"
"9423",1228691,-410267.156883722,1172586.04979207,178,203,0,"NASIS"
"9424",1228692,-410754.14684063,1174015.48653097,0,46,0,"NASIS"
"9425",1228692,-410754.14684063,1174015.48653097,46,124,0,"NASIS"
"9426",1228692,-410754.14684063,1174015.48653097,124,178,0,"NASIS"
"9427",1228692,-410754.14684063,1174015.48653097,178,203,0,"NASIS"
"9428",1228695,-411439.888836177,1175926.18850819,0,46,0,"NASIS"
"9429",1228695,-411439.888836177,1175926.18850819,46,124,0,"NASIS"
"9430",1228695,-411439.888836177,1175926.18850819,124,178,0,"NASIS"
"9431",1228695,-411439.888836177,1175926.18850819,178,203,0,"NASIS"
"9432",1228699,-414361.946953191,1190808.68493076,0,15,0,"NASIS"
"9433",1228699,-414361.946953191,1190808.68493076,15,43,0,"NASIS"
"9434",1228699,-414361.946953191,1190808.68493076,43,203,0,"NASIS"
"9435",1228701,-415047.072021452,1191517.83323185,0,15,0,"NASIS"
"9436",1228701,-415047.072021452,1191517.83323185,15,42,0,"NASIS"
"9437",1228701,-415047.072021452,1191517.83323185,42,65,0,"NASIS"
"9438",1228701,-415047.072021452,1191517.83323185,65,203,0,"NASIS"
"9439",1228702,-415372.451150891,1191845.33194452,0,40,0,"NASIS"
"9440",1228702,-415372.451150891,1191845.33194452,40,133,0,"NASIS"
"9441",1228702,-415372.451150891,1191845.33194452,133,190,0,"NASIS"
"9442",1228702,-415372.451150891,1191845.33194452,190,203,0,"NASIS"
"9443",1228703,-415647.166641383,1192268.85551629,0,40,0,"NASIS"
"9444",1228703,-415647.166641383,1192268.85551629,40,133,0,"NASIS"
"9445",1228703,-415647.166641383,1192268.85551629,133,190,0,"NASIS"
"9446",1228703,-415647.166641383,1192268.85551629,190,203,0,"NASIS"
"9447",1228705,-415857.822842821,1192682.63093674,0,15,0,"NASIS"
"9448",1228705,-415857.822842821,1192682.63093674,15,42,0,"NASIS"
"9449",1228705,-415857.822842821,1192682.63093674,42,65,0,"NASIS"
"9450",1228705,-415857.822842821,1192682.63093674,65,203,0,"NASIS"
"9451",1228716,-422811.506066732,1179013.27269758,0,18,0,"NASIS"
"9452",1228716,-422811.506066732,1179013.27269758,18,103,0,"NASIS"
"9453",1228716,-422811.506066732,1179013.27269758,103,175,0,"NASIS"
"9454",1228716,-422811.506066732,1179013.27269758,175,203,0,"NASIS"
"9455",1228717,-422901.043953414,1179070.15872276,0,18,0,"NASIS"
"9456",1228717,-422901.043953414,1179070.15872276,18,103,0,"NASIS"
"9457",1228717,-422901.043953414,1179070.15872276,103,175,0,"NASIS"
"9458",1228717,-422901.043953414,1179070.15872276,175,203,0,"NASIS"
"9459",1228718,-422924.513123666,1179157.40035845,0,18,0,"NASIS"
"9460",1228718,-422924.513123666,1179157.40035845,18,103,0,"NASIS"
"9461",1228718,-422924.513123666,1179157.40035845,103,175,0,"NASIS"
"9462",1228718,-422924.513123666,1179157.40035845,175,203,0,"NASIS"
"9463",1228719,-422977.274634613,1179211.39154465,0,18,0,"NASIS"
"9464",1228719,-422977.274634613,1179211.39154465,18,103,0,"NASIS"
"9465",1228719,-422977.274634613,1179211.39154465,103,175,0,"NASIS"
"9466",1228719,-422977.274634613,1179211.39154465,175,203,0,"NASIS"
"9467",1228720,-422918.958697224,1179272.31449959,0,18,0,"NASIS"
"9468",1228720,-422918.958697224,1179272.31449959,18,103,0,"NASIS"
"9469",1228720,-422918.958697224,1179272.31449959,103,175,0,"NASIS"
"9470",1228720,-422918.958697224,1179272.31449959,175,203,0,"NASIS"
"9471",1228721,-422841.744504876,1179342.38905059,0,18,0,"NASIS"
"9472",1228721,-422841.744504876,1179342.38905059,18,103,0,"NASIS"
"9473",1228721,-422841.744504876,1179342.38905059,103,175,0,"NASIS"
"9474",1228721,-422841.744504876,1179342.38905059,175,203,0,"NASIS"
"9475",1228722,-422773.630509111,1179415.14056297,0,18,0,"NASIS"
"9476",1228722,-422773.630509111,1179415.14056297,18,103,0,"NASIS"
"9477",1228722,-422773.630509111,1179415.14056297,103,175,0,"NASIS"
"9478",1228722,-422773.630509111,1179415.14056297,175,203,0,"NASIS"
"9479",1228724,-413435.881895273,1178616.69876844,0,46,0,"NASIS"
"9480",1228724,-413435.881895273,1178616.69876844,46,124,0,"NASIS"
"9481",1228724,-413435.881895273,1178616.69876844,124,178,0,"NASIS"
"9482",1228724,-413435.881895273,1178616.69876844,178,203,0,"NASIS"
"9483",1228725,-413434.387945303,1178843.62672988,0,46,0,"NASIS"
"9484",1228725,-413434.387945303,1178843.62672988,46,124,0,"NASIS"
"9485",1228725,-413434.387945303,1178843.62672988,124,178,0,"NASIS"
"9486",1228725,-413434.387945303,1178843.62672988,178,203,0,"NASIS"
"9487",1228726,-413433.262518603,1179062.7451786,0,46,0,"NASIS"
"9488",1228726,-413433.262518603,1179062.7451786,46,124,0,"NASIS"
"9489",1228726,-413433.262518603,1179062.7451786,124,178,0,"NASIS"
"9490",1228726,-413433.262518603,1179062.7451786,178,203,0,"NASIS"
"9491",1228727,-413545.151150688,1179233.53009546,0,46,0,"NASIS"
"9492",1228727,-413545.151150688,1179233.53009546,46,124,0,"NASIS"
"9493",1228727,-413545.151150688,1179233.53009546,124,178,0,"NASIS"
"9494",1228727,-413545.151150688,1179233.53009546,178,203,0,"NASIS"
"9495",1228728,-413572.327943725,1179439.45047278,0,46,0,"NASIS"
"9496",1228728,-413572.327943725,1179439.45047278,46,124,0,"NASIS"
"9497",1228728,-413572.327943725,1179439.45047278,124,178,0,"NASIS"
"9498",1228728,-413572.327943725,1179439.45047278,178,203,0,"NASIS"
"9499",1228729,-413580.773411293,1179651.19546528,0,14,0,"NASIS"
"9500",1228729,-413580.773411293,1179651.19546528,14,107,0,"NASIS"
"9501",1228729,-413580.773411293,1179651.19546528,107,175,0,"NASIS"
"9502",1228729,-413580.773411293,1179651.19546528,175,203,0,"NASIS"
"9503",1228730,-413608.896537969,1179837.0336101,0,46,0,"NASIS"
"9504",1228730,-413608.896537969,1179837.0336101,46,124,0,"NASIS"
"9505",1228730,-413608.896537969,1179837.0336101,124,178,0,"NASIS"
"9506",1228730,-413608.896537969,1179837.0336101,178,203,0,"NASIS"
"9507",1228731,-413645.354530737,1180236.85027568,0,46,0,"NASIS"
"9508",1228731,-413645.354530737,1180236.85027568,46,124,0,"NASIS"
"9509",1228731,-413645.354530737,1180236.85027568,124,178,0,"NASIS"
"9510",1228731,-413645.354530737,1180236.85027568,178,203,0,"NASIS"
"9511",1228734,-413636.068571097,1180042.95566055,0,46,0,"NASIS"
"9512",1228734,-413636.068571097,1180042.95566055,46,124,0,"NASIS"
"9513",1228734,-413636.068571097,1180042.95566055,124,178,0,"NASIS"
"9514",1228734,-413636.068571097,1180042.95566055,178,203,0,"NASIS"
"9515",1228737,-420305.72725457,1172192.22424502,0,40,0,"NASIS"
"9516",1228737,-420305.72725457,1172192.22424502,40,133,0,"NASIS"
"9517",1228737,-420305.72725457,1172192.22424502,133,190,0,"NASIS"
"9518",1228737,-420305.72725457,1172192.22424502,190,203,0,"NASIS"
"9519",1228738,-420141.358227863,1171960.70408245,0,15,0,"NASIS"
"9520",1228738,-420141.358227863,1171960.70408245,15,42,0,"NASIS"
"9521",1228738,-420141.358227863,1171960.70408245,42,65,0,"NASIS"
"9522",1228738,-420141.358227863,1171960.70408245,65,203,0,"NASIS"
"9523",1228741,-419260.061219054,1171849.14018865,0,15,0,"NASIS"
"9524",1228741,-419260.061219054,1171849.14018865,15,42,0,"NASIS"
"9525",1228741,-419260.061219054,1171849.14018865,42,65,0,"NASIS"
"9526",1228741,-419260.061219054,1171849.14018865,65,203,0,"NASIS"
"9527",1228742,-419034.069197113,1171746.63493288,0,15,0,"NASIS"
"9528",1228742,-419034.069197113,1171746.63493288,15,42,0,"NASIS"
"9529",1228742,-419034.069197113,1171746.63493288,42,65,0,"NASIS"
"9530",1228742,-419034.069197113,1171746.63493288,65,203,0,"NASIS"
"9531",1228743,-418733.231992029,1171664.03789522,0,15,0,"NASIS"
"9532",1228743,-418733.231992029,1171664.03789522,15,43,0,"NASIS"
"9533",1228743,-418733.231992029,1171664.03789522,43,203,0,"NASIS"
"9534",1228744,-418489.972212703,1171536.12252449,0,15,0,"NASIS"
"9535",1228744,-418489.972212703,1171536.12252449,15,43,0,"NASIS"
"9536",1228744,-418489.972212703,1171536.12252449,43,203,0,"NASIS"
"9537",1228745,-418208.033231035,1171444.38405769,0,15,0,"NASIS"
"9538",1228745,-418208.033231035,1171444.38405769,15,42,0,"NASIS"
"9539",1228745,-418208.033231035,1171444.38405769,42,65,0,"NASIS"
"9540",1228745,-418208.033231035,1171444.38405769,65,203,0,"NASIS"
"9541",1228746,-414175.722667005,1181311.98149241,0,23,0,"NASIS"
"9542",1228746,-414175.722667005,1181311.98149241,23,130,0,"NASIS"
"9543",1228746,-414175.722667005,1181311.98149241,130,180,0,"NASIS"
"9544",1228746,-414175.722667005,1181311.98149241,180,203,0,"NASIS"
"9545",1228747,-414291.421900633,1181401.32986449,0,23,0,"NASIS"
"9546",1228747,-414291.421900633,1181401.32986449,23,130,0,"NASIS"
"9547",1228747,-414291.421900633,1181401.32986449,130,180,0,"NASIS"
"9548",1228747,-414291.421900633,1181401.32986449,180,203,0,"NASIS"
"9549",1228748,-414407.383056665,1181485.10105519,0,23,0,"NASIS"
"9550",1228748,-414407.383056665,1181485.10105519,23,130,0,"NASIS"
"9551",1228748,-414407.383056665,1181485.10105519,130,180,0,"NASIS"
"9552",1228748,-414407.383056665,1181485.10105519,180,203,0,"NASIS"
"9553",1228749,-414466.793077379,1181594.1509033,0,23,0,"NASIS"
"9554",1228749,-414466.793077379,1181594.1509033,23,130,0,"NASIS"
"9555",1228749,-414466.793077379,1181594.1509033,130,180,0,"NASIS"
"9556",1228749,-414466.793077379,1181594.1509033,180,203,0,"NASIS"
"9557",1228751,-414496.156211247,1181753.21780234,0,27,0,"NASIS"
"9558",1228751,-414496.156211247,1181753.21780234,27,65,0,"NASIS"
"9559",1228751,-414496.156211247,1181753.21780234,65,91,0,"NASIS"
"9560",1228751,-414496.156211247,1181753.21780234,91,203,0,"NASIS"
"9561",1228752,-414463.362081593,1181861.25414601,0,23,0,"NASIS"
"9562",1228752,-414463.362081593,1181861.25414601,23,130,0,"NASIS"
"9563",1228752,-414463.362081593,1181861.25414601,130,180,0,"NASIS"
"9564",1228752,-414463.362081593,1181861.25414601,180,203,0,"NASIS"
